Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2007,2007,ha,37.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2008,2008,ha,32.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2009,2009,ha,32.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2010,2010,ha,28.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2011,2011,ha,29.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2012,2012,ha,20.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2013,2013,ha,33.0,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2014,2014,ha,22.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2015,2015,ha,80.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2016,2016,ha,72.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2017,2017,ha,58.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2018,2018,ha,70.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2019,2019,ha,67.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2020,2020,ha,65.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1211,Asparagus,2021,2021,ha,67.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,1994,1994,hg/ha,100000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,1995,1995,hg/ha,112500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,1996,1996,hg/ha,75000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,1997,1997,hg/ha,50000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,1998,1998,hg/ha,50000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,1999,1999,hg/ha,88571.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2000,2000,hg/ha,101429.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2001,2001,hg/ha,40345.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2002,2002,hg/ha,40000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2003,2003,hg/ha,20000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2004,2004,hg/ha,50000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2005,2005,hg/ha,57172.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2006,2006,hg/ha,61312.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2007,2007,hg/ha,69962.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2008,2008,hg/ha,61731.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2009,2009,hg/ha,62810.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2010,2010,hg/ha,65358.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2011,2011,hg/ha,64344.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2012,2012,hg/ha,74000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2013,2013,hg/ha,59714.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2014,2014,hg/ha,54545.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2015,2015,hg/ha,70000.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2016,2016,hg/ha,55833.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2017,2017,hg/ha,62184.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2018,2018,hg/ha,62984.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2019,2019,hg/ha,60178.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2020,2020,hg/ha,61785.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1211,Asparagus,2021,2021,hg/ha,61670.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1991,1991,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1992,1992,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1993,1993,tonnes,0.0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1994,1994,tonnes,430.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1995,1995,tonnes,450.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1996,1996,tonnes,150.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1997,1997,tonnes,10.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1998,1998,tonnes,125.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,1999,1999,tonnes,310.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2000,2000,tonnes,284.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2001,2001,tonnes,117.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2002,2002,tonnes,140.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2003,2003,tonnes,12.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2004,2004,tonnes,150.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2005,2005,tonnes,193.4,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2006,2006,tonnes,209.66,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2007,2007,tonnes,261.79,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2008,2008,tonnes,198.07,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2009,2009,tonnes,200.9,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2010,2010,tonnes,185.95,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2011,2011,tonnes,189.26,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2012,2012,tonnes,148.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2013,2013,tonnes,196.82,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2014,2014,tonnes,120.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2015,2015,tonnes,560.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2016,2016,tonnes,402.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2017,2017,tonnes,360.67,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2018,2018,tonnes,440.89,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2019,2019,tonnes,401.19,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2020,2020,tonnes,400.91,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1211,Asparagus,2021,2021,tonnes,414.33,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1961,1961,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1962,1962,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1963,1963,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1964,1964,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1965,1965,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1966,1966,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1967,1967,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1968,1968,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1969,1969,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1970,1970,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1971,1971,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1972,1972,ha,1100.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1973,1973,ha,1200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1974,1974,ha,1200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1975,1975,ha,1200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1976,1976,ha,1200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1977,1977,ha,1200.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1978,1978,ha,1250.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1979,1979,ha,1400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1980,1980,ha,1400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1981,1981,ha,1400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1982,1982,ha,1400.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1983,1983,ha,1500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1984,1984,ha,1500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1985,1985,ha,1500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1986,1986,ha,1500.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1987,1987,ha,1600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1988,1988,ha,1600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1989,1989,ha,1600.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1990,1990,ha,1559.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1991,1991,ha,1817.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1992,1992,ha,1626.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1993,1993,ha,2434.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1994,1994,ha,2852.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1995,1995,ha,1988.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1996,1996,ha,2585.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1997,1997,ha,2745.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1998,1998,ha,3710.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,1999,1999,ha,3986.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2000,2000,ha,4120.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2001,2001,ha,4460.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2002,2002,ha,4880.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2003,2003,ha,5099.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2004,2004,ha,6421.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2005,2005,ha,7714.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2006,2006,ha,7995.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2007,2007,ha,7203.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2008,2008,ha,7900.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2009,2009,ha,10053.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2010,2010,ha,10320.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2011,2011,ha,9960.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2012,2012,ha,11021.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2013,2013,ha,11439.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2014,2014,ha,11583.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2015,2015,ha,8486.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2016,2016,ha,10305.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2017,2017,ha,16460.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2018,2018,ha,14497.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2019,2019,ha,20125.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2020,2020,ha,24447.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1311,Avocados,2021,2021,ha,25919.0,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1961,1961,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1962,1962,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1963,1963,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1964,1964,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1965,1965,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1966,1966,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1967,1967,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1968,1968,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1969,1969,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1970,1970,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1971,1971,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1972,1972,hg/ha,145455.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1973,1973,hg/ha,141667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1974,1974,hg/ha,141667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1975,1975,hg/ha,141667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1976,1976,hg/ha,141667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1977,1977,hg/ha,141667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1978,1978,hg/ha,144000.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1979,1979,hg/ha,142857.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1980,1980,hg/ha,142857.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1981,1981,hg/ha,142857.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1982,1982,hg/ha,142857.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1983,1983,hg/ha,146667.0,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1311,Avocados,1984,1984,hg/ha,146667.0,E,Estimated value
